lang_column,'Graphviz (DOT)',PHP,Lua,Dart,QML,LiveScript,GDScript,Smali,GDB,'OpenEdge ABL',Coq,Haxe,Clojure,JSONiq,Elm,Perl,Rouge,Max,Thrift,Rust,ASP,PLSQL,'DIGITAL Command Language',ColdFusion,Vue,Java,Go,Lex,ApacheConf,Vala,KiCad,D,Cucumber,CSS,'Pure Data',PureBasic,Myghty,SaltStack,Nu,HTML,Clarion,'Game Maker Language',C++,Alloy,Awk,PicoLisp,QMake,Eagle,Batchfile,Roff,Groff,DTrace,Terra,'GCC Machine Description',Brainfuck,SystemVerilog,Clean,'Jupyter Notebook',Fortran,Cirru,Scala,Verilog,Liquid,'Standard ML',GLSL,PostScript,HLSL,LSL,GAP,PowerShell,'Module Management System',M4,Harbour,TeX,Processing,CMake,Idris,Mako,VHDL,Lean,RenderScript,Racket,Kotlin,FreeMarker,XC,Parrot,Haskell,R,IDL,Smalltalk,Slash,Mask,nesC,Genshi,Perl6,ABAP,NetLogo,'Component Pascal',SuperCollider,MAXScript,SQLPL,Python,Ruby,SourcePawn,AspectJ,Makefile,Swift,SAS,'Vim script',OpenSCAD,ANTLR,JavaScript,Forth,F#,'Inno Setup',Bison,Gnuplot,Elixir,'Emacs Lisp',Smarty,Hy,Groovy,LLVM,Mercury,OCaml,Scheme,Objective-C++,PLpgSQL,NewLisp,MoonScript,Befunge,Nemerle,UnrealScript,AppleScript,Xtend,Fancy,C#,TypeScript,Nginx,Objective-C,Io,FLUX,NSIS,Tcl,Arduino,Rebol,UrWeb,Nix,Scilab,XQuery,PureScript,Stan,Agda,Stata,Assembly,'Protocol Buffer',Matlab,Shell,Erlang,HCL,ActionScript,COBOL,'POV-Ray SDL',Jasmin,'AGS Script',Self,PigLatin,XSLT,CLIPS,Yacc,Brightscript,C,Pascal,M,Ada,Prolog,E,XS,Logos,Bro,Nim,AutoHotkey,'Common Lisp',Julia,XML,Hack,'Visual Basic',Handlebars,'Gettext Catalog',Cuda,'Ragel in Ruby Host',Mathematica,Crystal,Cycript,CoffeeScript,Puppet,EmberScript,VimL,Eiffel,cluster
SourcePawn,0,4,2,0,0,0,0,0,1,1,0,0,1,0,0,5,0,0,0,0,1,0,1,0,0,2,1,3,1,0,0,0,0,6,0,0,0,0,0,5,0,0,7,0,2,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,6,1,14,0,5,1,0,0,0,0,3,0,0,1,0,1,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,2,0,0,0,4,1,0,4,0,0,1,0,0,1,0,0,1,1,0,0,0,0,5,0,1,6,1,0,0,0,2,0,0,0,0,2,0,3,0,6,1,0,0,1,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,1,1,0,cluster3
AspectJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster3
Makefile,0,36,21,6,2,8,1,0,2,3,0,7,14,4,4,71,1,0,5,7,3,5,5,4,1,104,35,9,9,4,1,9,4,194,1,0,1,0,0,208,3,1,245,2,11,1,4,2,91,4,47,6,2,2,2,1,2,17,4,4,28,6,5,4,13,9,1,4,7,20,3,20,0,81,2,48,1,6,4,3,1,2,1,4,0,0,16,63,5,4,1,4,1,1,11,4,0,0,1,1,0,322,68,5,0,1250,4,3,0,4,1,207,6,1,7,2,8,6,15,12,1,7,3,1,15,12,20,4,1,0,0,1,3,1,0,1,29,11,5,76,6,1,9,11,3,4,1,5,3,5,0,0,0,2,58,23,17,350,11,1,6,4,1,1,1,0,4,10,1,14,1,258,10,8,5,14,1,2,4,1,0,4,9,9,2,1,15,1,0,24,3,4,0,1,19,2,1,10,4,cluster1
Swift,0,7,5,3,0,2,0,0,0,0,0,3,3,2,2,5,0,0,0,4,0,1,1,2,0,11,8,0,1,2,0,3,2,8,0,0,0,0,0,12,0,0,14,0,0,0,0,0,4,0,2,0,0,0,1,0,0,1,2,2,6,2,2,0,2,0,0,2,0,2,1,1,0,2,0,1,0,0,2,1,0,1,2,1,0,0,7,2,0,0,0,2,0,0,0,2,0,0,0,0,0,11,55,1,0,4,232,1,0,2,0,13,2,2,0,0,0,4,2,0,1,3,1,0,3,3,5,0,1,0,0,0,0,0,0,0,8,2,0,51,2,0,2,3,0,0,0,2,0,2,0,0,0,0,4,5,3,30,6,0,2,2,0,0,0,0,0,0,1,1,0,14,3,0,3,0,0,0,0,0,0,2,3,4,0,0,3,1,0,0,0,0,0,0,3,0,0,1,2,cluster2
SAS,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,1,12,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,cluster3
'Vim script',0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,18,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster3
OpenSCAD,0,4,4,4,0,4,0,0,0,0,0,4,4,4,4,4,0,0,0,4,0,0,0,4,0,4,4,0,0,4,0,4,4,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,4,4,4,4,0,4,0,0,4,0,4,0,0,0,4,1,0,0,0,4,3,0,0,1,2,0,0,4,4,0,0,0,4,0,0,0,4,0,0,0,0,0,4,4,0,0,4,2,0,0,8,0,4,4,0,0,0,0,4,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,0,1,4,0,0,0,4,0,4,0,0,0,0,4,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,4,4,0,0,4,1,0,0,0,0,0,0,4,0,0,0,4,cluster2
ANTLR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,8,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster3
JavaScript,0,212,21,7,2,11,0,0,3,0,0,7,16,4,4,79,1,0,5,9,22,10,5,4,8,177,38,5,68,4,1,9,22,1314,0,0,1,1,1,1187,3,1,112,2,6,0,2,0,114,2,32,4,0,4,3,1,0,33,4,4,39,5,5,2,15,9,1,4,9,26,2,9,0,47,5,14,1,8,4,3,0,3,3,10,0,1,18,99,1,4,1,4,1,1,7,4,0,1,0,0,2,363,298,3,1,207,13,1,2,4,2,4236,6,4,6,0,4,7,16,25,2,17,2,1,7,8,17,7,2,1,0,1,1,2,0,1,50,51,8,72,5,0,7,9,5,3,1,5,1,7,1,0,0,1,29,20,11,447,12,1,15,4,1,1,0,0,4,34,1,8,1,131,8,1,5,7,0,1,2,1,0,4,12,9,2,1,18,7,0,2,3,3,1,1,161,4,0,13,4,cluster1
Forth,0,4,4,4,0,4,0,0,0,0,1,4,4,4,4,5,0,0,0,4,0,0,0,4,0,6,4,0,0,4,0,4,4,6,0,0,0,0,0,7,0,0,6,0,0,0,0,0,6,0,1,0,0,0,2,0,0,0,1,4,4,4,4,0,4,0,0,4,2,4,0,0,0,4,1,2,0,0,4,3,0,0,1,2,0,0,4,4,0,0,0,4,0,0,0,4,0,0,0,0,0,4,4,0,0,6,2,0,0,4,0,6,14,0,2,0,0,4,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,6,4,0,1,4,0,0,0,4,0,4,0,0,0,0,4,4,4,7,4,0,4,4,0,0,1,1,0,0,0,0,0,3,4,0,4,0,0,0,0,0,0,4,4,4,0,0,7,1,0,0,1,0,0,0,4,0,0,0,4,cluster2
F#,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,1,1,0,0,0,0,3,3,1,0,0,1,1,0,2,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,2,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,2,0,0,0,0,4,0,20,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,6,2,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,cluster3
'Inno Setup',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,4,0,0,0,0,0,6,0,0,8,0,0,0,1,0,6,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,7,0,0,0,0,0,6,2,0,20,0,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,7,0,0,0,0,0,0,0,0,0,1,0,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,cluster3
Bison,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster3
Gnuplot,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,5,0,0,0,0,0,7,0,2,8,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,1,2,1,5,0,3,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,0,1,0,1,0,0,0,0,0,0,8,0,1,0,8,0,0,0,0,0,4,0,0,1,0,22,0,3,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,8,0,0,0,0,0,0,0,0,0,1,0,2,0,9,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,cluster3
Elixir,0,6,5,4,0,4,1,0,1,0,0,5,4,4,4,6,0,0,0,4,0,0,1,4,0,6,6,1,0,4,0,5,5,6,1,0,0,0,0,8,0,0,7,0,1,1,0,0,5,0,1,1,1,0,0,0,0,0,1,4,6,4,4,0,4,0,0,4,1,4,0,2,0,5,1,0,0,0,4,3,0,0,1,2,0,0,6,5,0,0,0,4,0,0,1,4,0,0,1,0,0,9,6,1,0,6,4,0,0,4,0,7,4,1,0,0,0,30,1,0,1,4,0,0,4,5,0,0,0,0,0,0,0,0,0,0,5,4,0,5,4,0,2,4,0,1,0,4,0,4,0,0,0,0,5,4,5,11,9,0,4,4,0,0,0,0,0,0,0,1,0,3,4,0,4,0,1,0,0,0,0,4,5,6,0,0,5,1,0,0,0,1,0,0,5,0,0,0,4,cluster2
'Emacs Lisp',0,6,2,1,0,0,1,0,1,0,0,1,2,0,0,12,0,0,1,1,0,1,3,0,0,9,5,2,0,0,0,1,0,18,1,0,1,0,0,17,0,1,11,0,1,1,0,0,11,1,8,2,2,0,0,1,0,2,1,0,5,0,0,1,1,2,0,0,2,1,2,4,0,11,0,3,0,1,0,0,0,2,0,2,0,0,6,6,0,1,1,0,1,1,4,0,0,1,1,0,0,27,7,1,0,15,2,2,1,0,2,16,0,0,1,0,3,1,108,1,3,3,2,0,3,5,4,0,2,0,0,1,0,1,0,1,2,0,0,7,1,0,2,1,0,3,1,0,0,0,0,1,0,0,8,2,1,30,3,0,1,0,0,0,0,0,1,3,1,4,0,12,2,0,1,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,1,0,0,6,0,cluster3
Smarty,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,4,9,0,3,0,0,0,0,23,0,0,1,0,0,24,0,0,3,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,6,0,0,12,0,0,0,0,0,25,0,0,0,0,0,0,1,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18,0,1,0,0,0,0,0,0,1,4,0,1,1,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,cluster3
Hy,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,3,3,0,0,1,1,1,0,0,0,2,0,1,0,0,0,1,3,0,8,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,cluster3
Groovy,0,5,5,4,0,4,0,0,0,0,0,4,5,4,4,12,0,0,0,5,0,0,0,4,0,40,9,0,2,4,0,5,6,16,0,0,0,0,0,20,0,0,10,0,0,0,0,0,16,0,2,0,0,0,1,0,0,1,2,4,5,4,4,0,4,0,0,4,1,4,0,0,0,4,1,0,0,0,4,3,0,1,1,5,0,0,5,4,0,0,0,4,0,0,1,4,0,0,0,0,1,11,11,0,1,7,3,0,0,4,2,17,4,1,0,0,0,4,3,1,0,84,0,0,5,4,0,0,0,0,0,0,0,0,0,0,5,4,0,9,4,0,4,5,0,0,0,4,0,4,0,0,0,0,9,6,5,26,5,0,4,4,0,0,0,0,1,4,0,0,0,7,4,0,4,0,0,0,0,0,0,4,4,4,0,0,4,1,0,0,0,0,0,0,4,0,0,0,4,cluster2
LLVM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,3,1,1,0,0,0,2,0,0,1,0,1,0,2,0,0,0,6,0,0,2,2,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,1,1,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,cluster3
Mercury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster3
OCaml,0,8,6,4,0,4,0,0,0,0,0,4,6,4,4,8,0,0,0,5,1,0,0,4,0,9,5,1,0,4,0,5,4,6,0,0,0,0,0,6,0,0,10,0,0,0,0,0,5,0,2,0,0,0,1,1,0,2,2,4,7,4,4,2,5,1,0,4,1,5,0,0,0,6,1,1,0,0,4,3,0,2,1,2,0,0,6,5,0,2,1,4,0,0,2,4,0,0,0,0,0,12,10,0,0,15,3,0,0,4,0,7,4,1,0,0,0,4,3,0,2,5,0,0,40,5,0,0,1,0,0,0,0,0,0,1,7,4,0,6,5,0,1,6,0,0,1,4,0,4,0,0,0,0,5,4,6,11,7,0,5,4,0,0,0,0,0,0,0,1,0,6,4,1,4,0,0,1,0,0,0,4,5,4,0,0,4,1,0,0,0,2,0,1,4,0,0,1,4,cluster2
Scheme,0,6,5,4,0,4,1,0,1,0,0,4,6,4,4,10,0,0,0,5,0,0,3,4,0,5,6,2,0,4,0,5,4,9,1,0,0,0,0,10,0,0,12,0,1,1,0,0,7,0,5,1,1,0,0,0,0,0,2,4,6,4,4,1,4,0,0,4,1,4,2,2,0,8,1,3,0,0,4,3,0,3,1,2,0,0,6,6,0,0,0,4,0,0,1,4,0,0,1,1,0,16,8,1,0,12,3,1,0,4,0,8,4,0,1,0,1,5,5,0,1,4,2,0,5,42,2,0,0,0,0,0,0,0,0,0,6,4,0,8,5,0,2,4,0,2,0,4,1,4,0,0,0,0,10,6,6,16,5,0,4,4,0,0,0,0,0,2,1,3,0,9,6,1,5,1,1,0,0,0,0,4,6,4,0,0,4,1,0,0,1,1,0,0,4,0,0,3,4,cluster2
Objective-C++,0,3,5,1,0,0,0,0,0,1,0,1,1,0,0,5,0,0,0,1,1,0,2,0,0,13,4,2,1,0,0,0,0,13,0,0,0,0,0,17,0,1,38,0,2,0,2,0,12,0,9,1,1,0,0,0,0,1,1,0,1,0,0,0,4,2,0,0,1,4,2,3,1,2,0,10,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,2,0,0,0,0,0,0,25,6,2,0,20,5,1,0,0,0,17,0,0,2,0,3,0,4,0,0,0,2,0,0,2,80,0,1,0,0,0,1,1,0,0,10,4,0,34,0,0,3,0,0,1,0,0,2,1,0,0,0,0,8,3,1,31,1,0,0,0,1,0,0,0,0,2,1,4,0,36,2,1,1,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,0,cluster1
PLpgSQL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,3,1,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,cluster3
NewLisp,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,4,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,cluster3
MoonScript,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster3
Befunge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster3
Nemerle,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster3
UnrealScript,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,3,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,1,1,0,3,0,0,1,0,0,0,0,0,2,1,0,0,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,1,0,2,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,cluster3
AppleScript,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster3
